,Term,Subject,Gender,count,subject_totals,percent_subject,percent_wholeSchool,percentDifference
448,2003.5,CHIN,M,14,25,56.00000000000001,43.89168765743073,12.108312342569278
449,2003.5,CLAS,F,21,25,84.0,56.10831234256927,27.89168765743073
450,2003.5,CLAS,M,4,25,16.0,43.89168765743073,-27.89168765743073
451,2003.5,DANC,F,113,130,86.92307692307692,56.10831234256927,30.81476458050765
452,2003.5,DANC,M,17,130,13.076923076923078,43.89168765743073,-30.81476458050765
453,2003.5,ECON,F,88,205,42.926829268292686,56.10831234256927,-13.181483074276585
454,2003.5,ECON,M,117,205,57.073170731707314,43.89168765743073,13.181483074276585
455,2003.5,EDUC,F,79,94,84.04255319148936,56.10831234256927,27.93424084892009
456,2003.5,EDUC,M,15,94,15.957446808510639,43.89168765743073,-27.93424084892009
457,2003.5,ENGL,F,231,429,53.84615384615385,56.10831234256927,-2.2621584964154238
458,2003.5,ENGL,M,198,429,46.15384615384615,43.89168765743073,2.2621584964154238
459,2003.5,ENVS,F,66,116,56.896551724137936,56.10831234256927,0.7882393815686655
460,2003.5,ENVS,M,50,116,43.103448275862064,43.89168765743073,-0.7882393815686655
461,2003.5,FREN,F,106,128,82.8125,56.10831234256927,26.70418765743073
462,2003.5,FREN,M,22,128,17.1875,43.89168765743073,-26.70418765743073
463,2003.5,GENS,F,208,421,49.4061757719715,56.10831234256927,-6.702136570597773
